occurred_at,source,source_id,name,icon,meal,quantity,units,calories,fat,protein,carbs,saturated_fat,sugars,fibre,cholesterol,sodium
"2020-12-11 00:00:00",loseit,,"Twizzlers Twists Strawberry",Candy,dinner,5,Pieces,188,0.31,0.63,21.25,0,11.25,0,0,56.25
"2020-12-12 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-12 00:00:00",loseit,,"Rubicon Mango Juice Drink",Juice,lunch,100,Milliliters,235,0,,66,0,66,,,
"2020-12-12 00:00:00",loseit,,"Nuggets, Chicken, Frozen",Chicken,lunch,6,Pieces,306,14.4,16.8,26.4,1.8,0.6,1.2,,1.18
"2020-12-12 00:00:00",loseit,,"Potato, Hash Browns",Potato,lunch,4,Each,840,48,8,104,10,4,8,0,2600
"2020-12-12 00:00:00",loseit,,"Puff Pastry Deep Filled Steak Pie",Pie,dinner,0.5,Serving,243,13.5,8,22,6,0.8,1,,
"2020-12-12 00:00:00",loseit,,"Carrots, Boiled in Unsalted Water",Carrot,dinner,1,"Dry Cup",46,1.6,1.6,9.6,0,9.6,4.8,0,46.4
"2020-12-12 00:00:00",loseit,,"Brussels Sprouts, Boiled in Unsalted Water",BrusselSprout,dinner,1,"Dry Cup",55,1.56,4.68,6.24,0,4.68,,0,3.12
"2020-12-12 00:00:00",loseit,,"Twizzlers Twists Strawberry",Candy,snacks,5,Pieces,188,0.31,0.63,21.25,0,11.25,0,0,56.25
"2020-12-12 00:00:00",loseit,,"Potato, New, Peeled, Mashed w/ Milk & Butter",Potato,dinner,1,"Dry Cup",259,14.52,7.26,26.62,9.68,4.84,21.78,26.62,133.1
"2020-12-12 00:00:00",loseit,,"Cherry Coke Energy Drink",CocaCola,dinner,1,Serving,140,0,,39,0,39,,0,80
"2020-12-12 00:00:00",loseit,,"Cookies, Fudge Stripes",Cookie,dinner,10,Pieces,500,23.33,3.33,70,15,33.33,0,0,366.67
"2020-12-13 00:00:00",loseit,,Sandwich,Sandwich,lunch,1,Serving,200,,,,,,,,
"2020-12-13 00:00:00",loseit,,"2 Mini Cucumbers",Cucumber,lunch,1,Stick,1,,,,,,,,
"2020-12-13 00:00:00",loseit,,"Cheese String",Cheese,lunch,1,Stick,61,4.5,4.6,0.5,2.8,,,,
"2020-12-13 00:00:00",loseit,,"Homemade Curry",Curry,dinner,1,Serving,333,,,,,,,,
"2020-12-13 00:00:00",loseit,,"Rice, Brown, Boiled",Rice,dinner,225,Milliliters,207,1.49,4.47,43.21,0,1.49,2.98,0,1.49
"2020-12-13 00:00:00",loseit,,"Can Of Coke",CocaCola,dinner,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-13 00:00:00",loseit,,"Onion Rings, Crisps",PotatoChip,dinner,17,Grams,86,4.2,1.1,11,0.4,0.8,0.5,,
"2020-12-13 00:00:00",loseit,,"Twizzlers Twists Strawberry",Candy,dinner,7,Pieces,263,0.44,0.88,29.75,0,15.75,0,0,78.75
"2020-12-13 00:00:00",loseit,,"Heavenly Chocolate Delight Bar",Chocolate,snacks,2,Servings,190,6,2,28,2,12,3,,
"2020-12-14 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-14 00:00:00",loseit,,"Honey Cheerios",Cereal,breakfast,30,Grams,112,2,,,0.4,14.4,,,
"2020-12-14 00:00:00",loseit,,"Can Of Coke",CocaCola,lunch,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-14 00:00:00",loseit,,"Pork Belly Slices",Pork,dinner,150,Grams,387,30.3,28.7,0,11,0,0,,
"2020-12-14 00:00:00",loseit,,"Brussels Sprouts, Boiled in Unsalted Water",BrusselSprout,dinner,1,"Dry Cup",55,1.56,4.68,6.24,0,4.68,,0,3.12
"2020-12-14 00:00:00",loseit,,"Cauliflower, Boiled, Drnd",Cauliflower,dinner,1,"Dry Cup",31,0,2.48,2.48,0,2.48,0,0,38.44
"2020-12-14 00:00:00",loseit,,"Roast Potatoes",Potato,dinner,1,Cup,298,9,5.8,51.8,,,3.6,,
"2020-12-14 00:00:00",loseit,,"Heavenly Chocolate Delight Bar",Chocolate,snacks,3,Servings,285,9,3,42,3,18,4.5,,
"2020-12-14 00:00:00",loseit,,"Twister Mini Ice Cream Lolly 8 X 50ml",Dish,snacks,1,Serving,44,1.3,0.5,18,,14,,,0.1
"2020-12-14 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,snacks,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-14 00:00:00",loseit,,"Mini Honeycomb Pieces",Pie,snacks,10,Grams,44,1.1,0.5,8.6,0.6,6.4,0.1,,
"2020-12-15 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-15 00:00:00",loseit,,"Honey Cheerios",Cereal,breakfast,30,Grams,112,2,,,0.4,14.4,,,
"2020-12-15 00:00:00",loseit,,"Cherry Coke Energy Drink",CocaCola,lunch,1,Serving,140,0,,39,0,39,,0,80
"2020-12-15 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,lunch,1,Serving,150,,,,,22,,,
"2020-12-15 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,snacks,1,Serving,150,,,,,22,,,
"2020-12-15 00:00:00",loseit,,"BBQ Chicken Pizza",Pizza,dinner,0.333,Serving,201,7.33,11.99,30.64,3.46,7.99,2.4,6.66,73.26
"2020-12-15 00:00:00",loseit,,"Garlic pizza bread",Default,dinner,3,Slices,300,14.25,24.9,45.9,6.45,5.4,4.2,,66
"2020-12-15 00:00:00",loseit,,"Hawaiian pizza",Pizza,dinner,0.25,Serving,167,6,8,18.5,2.35,4.85,2.55,,750
"2020-12-15 00:00:00",loseit,,"Cherry Coke Energy Drink",CocaCola,snacks,1,Serving,140,0,,39,0,39,,0,80
"2020-12-16 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-16 00:00:00",loseit,,"Honey Cheerios",Cereal,breakfast,30,Grams,112,2,,,0.4,14.4,,,
"2020-12-16 00:00:00",loseit,,Cappuccino,Coffee,lunch,1,Serving,100,,,,,,,,
"2020-12-16 00:00:00",loseit,,"Homemade Curry",Curry,dinner,1,Serving,333,,,,,,,,
"2020-12-16 00:00:00",loseit,,"Rice, Long Grain, Boiled In Bag, 62.5g Package",Rice,dinner,1,"Ind Package",216,0.7,4.5,47.2,0,0.3,,,0
"2020-12-16 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,snacks,1,Serving,150,,,,,22,,,
"2020-12-17 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-17 00:00:00",loseit,,"Honey Cheerios",Cereal,breakfast,30,Grams,112,2,,,0.4,14.4,,,
"2020-12-17 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-17 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-17 00:00:00",loseit,,"Can Of Coke",CocaCola,lunch,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-17 00:00:00",loseit,,"Can Of Coke",CocaCola,snacks,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-17 00:00:00",loseit,,"Coffee, Cappuccino, Latte",Latte,snacks,180,Milliliters,49,1.8,3.6,5.4,1.8,3.6,0,5.4,45
"2020-12-17 00:00:00",loseit,,"Lamb Casserole",Lamb,dinner,1,Serving,452,,,,,,,,
"2020-12-17 00:00:00",loseit,,"Potato, New, Peeled, Mashed w/ Milk & Butter",Potato,dinner,1,"Dry Cup",259,14.52,7.26,26.62,9.68,4.84,21.78,26.62,133.1
"2020-12-17 00:00:00",loseit,,"Twister Mini Ice Cream Lolly 8 X 50ml",Dish,snacks,1,Serving,44,1.3,0.5,18,,14,,,0.1
"2020-12-18 00:00:00",loseit,,"Lamb Casserole",Lamb,lunch,1,Serving,452,,,,,,,,
"2020-12-18 00:00:00",loseit,,"Cherry Coke Energy Drink",CocaCola,snacks,1,Serving,140,0,,39,0,39,,0,80
"2020-12-18 00:00:00",loseit,,"Texas Bbq Sauce",PotatoChip,snacks,100,Grams,503,31,4,53.33,3.33,4.67,2.67,,1666.67
"2020-12-18 00:00:00",loseit,,"Sausage Caserole",Sausage,dinner,1,Serving,500,,,,,,,,
"2020-12-18 00:00:00",loseit,,"Rice, Long Grain, Boiled In Bag, 62.5g Package",Rice,dinner,1,"Ind Package",216,0.7,4.5,47.2,0,0.3,,,0
"2020-12-18 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,dinner,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-18 00:00:00",loseit,,"Buttons Yogurt",Yogurt,dinner,90,Grams,220,,,,,,,,
"2020-12-18 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,dinner,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-19 00:00:00",loseit,,"Sausage Caserole",Sausage,lunch,1,Serving,500,,,,,,,,
"2020-12-19 00:00:00",loseit,,"Rice, Long Grain, Boiled In Bag, 62.5g Package",Rice,lunch,1,"Ind Package",216,0.7,4.5,47.2,0,0.3,,,0
"2020-12-19 00:00:00",loseit,,"Can Of Coke",CocaCola,lunch,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-19 00:00:00",loseit,,"Chocolate orange shreddies",Chocolate,snacks,40,Grams,148,,,,,,,,
"2020-12-19 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,snacks,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-19 00:00:00",loseit,,"crispy aromatic duck pancakes",Pancakes,dinner,3,Servings,489,27,,,,,,,
"2020-12-19 00:00:00",loseit,,"Can Of Coke",CocaCola,dinner,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-19 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,dinner,1,Serving,150,,,,,22,,,
"2020-12-19 00:00:00",loseit,,"Texas Bbq Sauce",PotatoChip,dinner,100,Grams,503,31,4,53.33,3.33,4.67,2.67,,1666.67
"2020-12-19 00:00:00",loseit,,"Twister Mini Ice Cream Lolly 8 X 50ml",Dish,snacks,1,Serving,44,1.3,0.5,18,,14,,,0.1
"2020-12-19 00:00:00",loseit,,"Rubicon Mango Juice Drink",Juice,snacks,100,Milliliters,235,0,,66,0,66,,,
"2020-12-19 00:00:00",loseit,,"Heavenly Chocolate Delight Bar",Chocolate,dinner,2,Servings,190,6,2,28,2,12,3,,
"2020-12-20 00:00:00",loseit,,"Sausage Caserole",Sausage,lunch,1,Serving,500,,,,,,,,
"2020-12-20 00:00:00",loseit,,"Rice, Long Grain, Boiled In Bag, 62.5g Package",Rice,lunch,1,"Ind Package",216,0.7,4.5,47.2,0,0.3,,,0
"2020-12-20 00:00:00",loseit,,"Cherry Coke Energy Drink",CocaCola,lunch,1,Serving,140,0,,39,0,39,,0,80
"2020-12-20 00:00:00",loseit,,Gammon,Pork,dinner,2,Slices,300,15.6,40.4,0,5.8,0,,,5.8
"2020-12-20 00:00:00",loseit,,"Roast Potatoes",Potato,dinner,1,Cup,298,9,5.8,51.8,,,3.6,,
"2020-12-20 00:00:00",loseit,,"Carrots, Boiled in Unsalted Water",Carrot,dinner,1,"Dry Cup",46,1.6,1.6,9.6,0,9.6,4.8,0,46.4
"2020-12-20 00:00:00",loseit,,"Broccoli, Fresh, Boiled, Drnd",Broccoli,dinner,1,"Dry Cup",48,0,7.8,0,0,0,0,0,34.32
"2020-12-20 00:00:00",loseit,,"Brussels Sprouts, Boiled in Unsalted Water",BrusselSprout,dinner,1,"Dry Cup",55,1.56,4.68,6.24,0,4.68,,0,3.12
"2020-12-20 00:00:00",loseit,,"Beans, Green, Boiled in Unsalted Water",SnapBean,dinner,1,"Dry Cup",33,0,2.5,5,0,3.75,5,0,0
"2020-12-20 00:00:00",loseit,,"Heavenly Chocolate Delight Bar",Chocolate,snacks,3,Servings,285,9,3,42,3,18,4.5,,
"2020-12-20 00:00:00",loseit,,"Twister Mini Ice Cream Lolly 8 X 50ml",Dish,snacks,1,Serving,44,1.3,0.5,18,,14,,,0.1
"2020-12-20 00:00:00",loseit,,"Crunchie 26.1g",Chocolate,snacks,1,Serving,155,4.5,0.8,19,2.6,17,0.3,,
"2020-12-20 00:00:00",loseit,,"Energy Drink, Orange",Lemonade,snacks,500,Milliliters,176,0,0.2,42,0,62,0,,280
"2020-12-21 00:00:00",loseit,,"Chocolate orange shreddies",Chocolate,breakfast,40,Grams,148,,,,,,,,
"2020-12-21 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-21 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,breakfast,1,Serving,150,,,,,22,,,
"2020-12-21 00:00:00",loseit,,"Ham Sandwich",Sandwich,lunch,1,Serving,250,,,,,,,,
"2020-12-21 00:00:00",loseit,,Coleslaw.,Coleslaw,lunch,1,Tablespoon,91,,,,,,,,
"2020-12-21 00:00:00",loseit,,"Brussels Sprouts, Boiled in Unsalted Water",BrusselSprout,dinner,1,"Dry Cup",55,1.56,4.68,6.24,0,4.68,,0,3.12
"2020-12-21 00:00:00",loseit,,"Puff Pastry Deep Filled Steak Pie",Pie,dinner,0.5,Serving,243,13.5,8,22,6,0.8,1,,
"2020-12-21 00:00:00",loseit,,"Carrots, Boiled in Unsalted Water",Carrot,dinner,1,"Dry Cup",46,1.6,1.6,9.6,0,9.6,4.8,0,46.4
"2020-12-21 00:00:00",loseit,,"Beans, Green, Boiled in Unsalted Water",SnapBean,dinner,1,"Dry Cup",33,0,2.5,5,0,3.75,5,0,0
"2020-12-21 00:00:00",loseit,,"Twister Mini Ice Cream Lolly 8 X 50ml",Dish,snacks,1,Serving,44,1.3,0.5,18,,14,,,0.1
"2020-12-21 00:00:00",loseit,,"Can Of Coke",CocaCola,snacks,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-22 00:00:00",loseit,,"Rock Cakes, Homemade",Biscuit,lunch,1,Each,216,8.4,2.8,34.72,2.8,17.92,0.56,19.4,213.92
"2020-12-22 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,lunch,1,Serving,150,,,,,22,,,
"2020-12-22 00:00:00",loseit,,"Ham, Sliced",Pork,dinner,5,Pieces,155,10,20,5,5,0,0,45,2200
"2020-12-22 00:00:00",loseit,,"Beans, Baked, Canned",BakedBeans,dinner,1,Cup,238,0.94,12.2,53.48,0.18,20.14,10.37,0,867.79
"2020-12-22 00:00:00",loseit,,"Chips, Oven, Baked",FrenchFries,dinner,200,Grams,324,7.2,5,57,1,1.2,5.2,,
"2020-12-22 00:00:00",loseit,,"Cherry Coke Energy Drink",CocaCola,snacks,1,Serving,140,0,,39,0,39,,0,80
"2020-12-22 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,snacks,1,Serving,150,,,,,22,,,
"2020-12-22 00:00:00",loseit,,"Sour Cream And Onion Potato Chips",PotatoChip,snacks,100,Grams,536,32,4.6,56,3,2.4,2.9,,1.4
"2020-12-22 00:00:00",loseit,,"Twister Mini Ice Cream Lolly 8 X 50ml",Dish,snacks,1,Serving,44,1.3,0.5,18,,14,,,0.1
"2020-12-23 00:00:00",loseit,,"Split pots crunch vanilla flavour choco balls",Yogurt,lunch,1,Serving,197,7.8,4.8,26.3,5,21.5,0.8,,
"2020-12-23 00:00:00",loseit,,"Chocolate orange shreddies",Chocolate,breakfast,40,Grams,148,,,,,,,,
"2020-12-23 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-23 00:00:00",loseit,,"Sour Cream & Onion",PotatoChip,snacks,50,Grams,268,16,2.33,28.33,1.5,1.17,1.5,0,700
"2020-12-23 00:00:00",loseit,,"Homemade Curry",Curry,dinner,1,Serving,333,,,,,,,,
"2020-12-23 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,dinner,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-23 00:00:00",loseit,,"Sour Cream & Onion",PotatoChip,snacks,50,Grams,268,16,2.33,28.33,1.5,1.17,1.5,0,700
"2020-12-23 00:00:00",loseit,,"Cherry Coke Energy Drink",CocaCola,snacks,1,Serving,140,0,,39,0,39,,0,80
"2020-12-23 00:00:00",loseit,,"Galaxy Chocolate",Chocolate,snacks,2,Each,80,1,0.5,3,0.5,2.5,,,
"2020-12-23 00:00:00",loseit,,"Split pots crunch vanilla flavour choco balls",Yogurt,dinner,1,Serving,197,7.8,4.8,26.3,5,21.5,0.8,,
"2020-12-24 00:00:00",loseit,,"Homemade Curry",Curry,lunch,1,Serving,333,,,,,,,,
"2020-12-24 00:00:00",loseit,,"Can Of Coke",CocaCola,snacks,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-24 00:00:00",loseit,,"Tagliatelle Carbonara",Pasta,dinner,1,Serving,610,27,27,63,14,3,6,80,1150
"2020-12-25 00:00:00",loseit,,"Chocolate orange shreddies",Chocolate,breakfast,40,Grams,148,,,,,,,,
"2020-12-25 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-25 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-25 00:00:00",loseit,,"Bacon Sandwhich",Bacon,lunch,1,Serving,210,,,,,,,,
"2020-12-25 00:00:00",loseit,,"Can Of Coke",CocaCola,lunch,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-25 00:00:00",loseit,,"Carrots, Boiled in Unsalted Water",Carrot,dinner,1,"Dry Cup",46,1.6,1.6,9.6,0,9.6,4.8,0,46.4
"2020-12-25 00:00:00",loseit,,"Smoked Gamon Steaks",Pork,dinner,75,Grams,137,6.7,18.1,1,,,,,
"2020-12-25 00:00:00",loseit,,"Lamb, Leg Roast, Untrimmed",Lamb,dinner,200,Grams,376,24,38,0,10,0,0,138,120
"2020-12-25 00:00:00",loseit,,"Cauliflower, Boiled, Drnd",Cauliflower,dinner,1,"Dry Cup",31,0,2.48,2.48,0,2.48,0,0,38.44
"2020-12-25 00:00:00",loseit,,"Broccoli, Fresh, Boiled, Drnd",Broccoli,dinner,1,"Dry Cup",48,0,7.8,0,0,0,0,0,34.32
"2020-12-25 00:00:00",loseit,,"Stuffing, Sage & Onion",Onion,dinner,1,Serving,73,0.7,2,14.5,0,0.8,,,0.28
"2020-12-25 00:00:00",loseit,,"Can Of Coke",CocaCola,snacks,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-25 00:00:00",loseit,,"Candy m and ms plain",Default,snacks,28,Pieces,142,,,,,,,,
"2020-12-26 00:00:00",loseit,,"Cucumber, Raw, Flesh and Skin",Cucumber,dinner,1,"Dry Cup",15,1.4,1.4,1.4,,1.4,1.4,0,4.16
"2020-12-26 00:00:00",loseit,,"Mini Vegetable Spring Rolls",SpringRoll,dinner,2,Each,75,2.9,4,10.2,2.1,4,3,,0.2
"2020-12-26 00:00:00",loseit,,"Chicken Dippers",Chicken,dinner,2,Pieces,90,4.8,4.4,7.2,0.6,0.2,0.32,,0.35
"2020-12-26 00:00:00",loseit,,"Pepper, Capsicum, Yellow, Raw",BellPepperYellow,dinner,0.5,Each,21,0,0.93,4.65,0,3.72,1.86,0,0.93
"2020-12-26 00:00:00",loseit,,"Sliced Tikka Chicken",Chicken,dinner,100,Grams,124,2.2,24.7,1.1,0.5,1.1,0.5,,
"2020-12-26 00:00:00",loseit,,"Percy Pigs (1/4 bag, 42.5g)",Candy,snacks,4,Servings,588,,2,142.8,,100.4,0.68,0,40
"2020-12-26 00:00:00",loseit,,"Gold Coins",Default,snacks,5,Pieces,110,,,,,,,,
"2020-12-26 00:00:00",loseit,,"Fanta Orange 330ml",Orange,snacks,330,Milliliters,96,0,0,23,,23,,,0
"2020-12-27 00:00:00",loseit,,"Chocolate orange shreddies",Chocolate,breakfast,40,Grams,148,,,,,,,,
"2020-12-27 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-27 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-27 00:00:00",loseit,,"Buttons Yogurt",Yogurt,lunch,90,Grams,220,,,,,,,,
"2020-12-27 00:00:00",loseit,,"Cherry Coke Energy Drink",CocaCola,lunch,1,Serving,140,0,,39,0,39,,0,80
"2020-12-27 00:00:00",loseit,,"Cabbage, White, Cooked",Cabbage,dinner,1,"Dry Cup",41,0,3,6,0,6,0,0,21
"2020-12-27 00:00:00",loseit,,"Lamb Rump Steak",Lamb,dinner,1,Serving,144,,,,,,,,
"2020-12-27 00:00:00",loseit,,"Garden Peas (Frozen)",Peas,dinner,35,Grams,42,1.26,8.26,12.6,0.28,3.64,7.7,,0
"2020-12-27 00:00:00",loseit,,"Cheesy Mashed Potatoes",Potato,dinner,0.667,Cup,110,2.5,,20,,,,,
"2020-12-27 00:00:00",loseit,,"Gold Coins",Default,dinner,12,Pieces,264,,,,,,,,
"2020-12-27 00:00:00",loseit,,"Can Of Coke",CocaCola,snacks,12,Ounces,140,0,0,39,0,39,0,0,45
"2020-12-27 00:00:00",loseit,,"Skittles, Original (2.17 oz bag)",Candy,snacks,0.667,Serving,167,1.67,0,37.35,1.67,30.68,0,0,80.4
"2020-12-27 00:00:00",loseit,,"Skittles, Original (2.17 oz bag)",Candy,snacks,0.667,Serving,167,1.67,0,37.35,1.67,30.68,0,0,80.4
"2020-12-28 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,breakfast,1,Serving,150,,,,,22,,,
"2020-12-28 00:00:00",loseit,,"Beans, Baked, Canned",BakedBeans,lunch,1,Cup,238,0.94,12.2,53.48,0.18,20.14,10.37,0,867.79
"2020-12-28 00:00:00",loseit,,"Toast W Butter",Toast,lunch,2,Servings,200,1,,,0,,,,
"2020-12-28 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,snacks,1,Serving,150,,,,,22,,,
"2020-12-28 00:00:00",loseit,,"Biscuits, Malted Milk",Biscuit,dinner,8,Each,352,15.2,4.8,47.2,7.2,13.6,1.6,320,0.32
"2020-12-28 00:00:00",loseit,,"Cream Soda",CocaCola,dinner,450,Milliliters,72,0,2.25,17.1,0,17.1,,0,0
"2020-12-28 00:00:00",loseit,,"Gold Coins",Default,dinner,6,Pieces,132,,,,,,,,
"2020-12-29 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2020-12-29 00:00:00",loseit,,"Chocolate orange shreddies",Chocolate,breakfast,40,Grams,148,,,,,,,,
"2020-12-29 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2020-12-29 00:00:00",loseit,,"Pigs in blankets",Dish,lunch,3,Pieces,171,13.2,10.5,2.4,28.2,0,1.5,0,0
"2020-12-29 00:00:00",loseit,,"M&M's Crispy",Candy,snacks,77,Grams,385,18.3,3.44,50.86,11.96,43.16,,,
"2020-12-29 00:00:00",loseit,,"Spaghetti Bolognese, Homemade",Pasta,dinner,1,Serving,378,15,20,42.5,5,5,2.5,42.5,230
"2020-12-29 00:00:00",loseit,,"Soda, Dr. Pepper",CocaCola,dinner,440,Milliliters,129,0,0,31.68,0,31.68,,,0
"2020-12-29 00:00:00",loseit,,"Sour Cream And Onion Potato Chips",PotatoChip,snacks,100,Grams,536,32,4.6,56,3,2.4,2.9,,1.4
"2020-12-30 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,breakfast,1,Serving,150,,,,,22,,,
"2020-12-30 00:00:00",loseit,,Coke,CocaCola,lunch,1,Serving,111,,,,,,,,
"2020-12-30 00:00:00",loseit,,"Pork Sausages",Sausage,dinner,3,Each,375,23.4,17.1,23.4,12,,,,
"2020-12-30 00:00:00",loseit,,"Potato, New, Peeled, Mashed w/ Milk & Butter",Potato,dinner,1,"Dry Cup",259,14.52,7.26,26.62,9.68,4.84,21.78,26.62,133.1
"2020-12-30 00:00:00",loseit,,"Carrots, Boiled in Unsalted Water",Carrot,dinner,1,"Dry Cup",46,1.6,1.6,9.6,0,9.6,4.8,0,46.4
"2020-12-30 00:00:00",loseit,,"Coca Cola Cherry",CocaCola,snacks,1,Serving,226,,,,,56,,,
"2020-12-30 00:00:00",loseit,,"Split pots crunch vanilla flavour choco balls",Yogurt,snacks,1,Serving,197,7.8,4.8,26.3,5,21.5,0.8,,
"2020-12-31 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,lunch,1,Serving,150,,,,,22,,,
"2020-12-31 00:00:00",loseit,,"Pasta Bolognaise",Pasta,dinner,1,Serving,300,,,,,,,,
"2020-12-31 00:00:00",loseit,,"Cream Soda",CocaCola,snacks,450,Milliliters,72,0,2.25,17.1,0,17.1,,0,0
"2020-12-31 00:00:00",loseit,,"Split pots crunch vanilla flavour choco balls",Yogurt,snacks,1,Serving,197,7.8,4.8,26.3,5,21.5,0.8,,
"2020-12-31 00:00:00",loseit,,"Gold Coins",Default,snacks,5,Pieces,110,,,,,,,,
"2021-01-01 00:00:00",loseit,,"Chocolate orange shreddies",Chocolate,breakfast,40,Grams,148,,,,,,,,
"2021-01-01 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2021-01-01 00:00:00",loseit,,"Soda, Dr. Pepper",CocaCola,lunch,440,Milliliters,129,0,0,31.68,0,31.68,,,0
"2021-01-01 00:00:00",loseit,,"Homemade Curry",Curry,dinner,1,Serving,333,,,,,,,,
"2021-01-01 00:00:00",loseit,,"Mini Naan",PitaSandwich,dinner,1,Serving,140,2.5,3.8,25.1,1,4.8,1.3,,152
"2021-01-01 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,snacks,1,Serving,150,,,,,22,,,
"2021-01-01 00:00:00",loseit,,"Biscuits, Malted Milk",Biscuit,snacks,6,Each,264,11.4,3.6,35.4,5.4,10.2,1.2,240,0.24
"2021-01-01 00:00:00",loseit,,"Buttons Yogurt",Yogurt,snacks,90,Grams,220,,,,,,,,
"2021-01-02 00:00:00",loseit,,"Grande cappuccino 2 pumps off caramel",Coffee,breakfast,1,Serving,150,,,,,22,,,
"2021-01-02 00:00:00",loseit,,"Heavenly Chocolate Delight Bar",Chocolate,lunch,0.5,Serving,48,1.5,0.5,7,0.5,3,0.75,,
"2021-01-02 00:00:00",loseit,,"Lamb Casserole",Lamb,dinner,1,Serving,452,,,,,,,,
